item_name,item_name_citation,category,category_citation,store_name,store_name_citation,store_location,store_location_citation,store_rating,store_rating_citation,store_review_count,store_review_count_citation,special_name,special_name_citation,special_description,special_description_citation
Beef Carpaccio (Vit),https://www.ubereats.com/za/store/colcacchio-bryanston/AULptHMKSzmJsjHU15j0WA,Antipasti,https://www.ubereats.com/za/store/colcacchio-bryanston/AULptHMKSzmJsjHU15j0WA,"Col'Cacchio, Bryanston",https://www.ubereats.com/za/store/colcacchio-bryanston/AULptHMKSzmJsjHU15j0WA,"Col'Cacchio Pizzeria Nicolway Bryanston, 30, Johannesburg, GP 2191",https://www.ubereats.com/za/store/colcacchio-bryanston/AULptHMKSzmJsjHU15j0WA,4.6,https://www.ubereats.com/za/store/colcacchio-bryanston/AULptHMKSzmJsjHU15j0WA,4000,https://www.ubereats.com/za/store/colcacchio-bryanston/AULptHMKSzmJsjHU15j0WA,,,,
Pizza Bread Feta & Onion,https://www.ubereats.com/za/store/colcacchio-bryanston/AULptHMKSzmJsjHU15j0WA,Antipasti,https://www.ubereats.com/za/store/colcacchio-bryanston/AULptHMKSzmJsjHU15j0WA,"Col'Cacchio, Bryanston",https://www.ubereats.com/za/store/colcacchio-bryanston/AULptHMKSzmJsjHU15j0WA,"Col'Cacchio Pizzeria Nicolway Bryanston, 30, Johannesburg, GP 2191",https://www.ubereats.com/za/store/colcacchio-bryanston/AULptHMKSzmJsjHU15j0WA,4.6,https://www.ubereats.com/za/store/colcacchio-bryanston/AULptHMKSzmJsjHU15j0WA,4000,https://www.ubereats.com/za/store/colcacchio-bryanston/AULptHMKSzmJsjHU15j0WA,,,,
Pizza Bread Herb,https://www.ubereats.com/za/store/colcacchio-bryanston/AULptHMKSzmJsjHU15j0WA,Antipasti,https://www.ubereats.com/za/store/colcacchio-bryanston/AULptHMKSzmJsjHU15j0WA,"Col'Cacchio, Bryanston",https://www.ubereats.com/za/store/colcacchio-bryanston/AULptHMKSzmJsjHU15j0WA,"Col'Cacchio Pizzeria Nicolway Bryanston, 30, Johannesburg, GP 2191",https://www.ubereats.com/za/store/colcacchio-bryanston/AULptHMKSzmJsjHU15j0WA,4.6,https://www.ubereats.com/za/store/colcacchio-bryanston/AULptHMKSzmJsjHU15j0WA,4000,https://www.ubereats.com/za/store/colcacchio-bryanston/AULptHMKSzmJsjHU15j0WA,,,,
Pizza Bread Garlic & Herb,https://www.ubereats.com/za/store/colcacchio-bryanston/AULptHMKSzmJsjHU15j0WA,Antipasti,https://www.ubereats.com/za/store/colcacchio-bryanston/AULptHMKSzmJsjHU15j0WA,"Col'Cacchio, Bryanston",https://www.ubereats.com/za/store/colcacchio-bryanston/AULptHMKSzmJsjHU15j0WA,"Col'Cacchio Pizzeria Nicolway Bryanston, 30, Johannesburg, GP 2191",https://www.ubereats.com/za/store/colcacchio-bryanston/AULptHMKSzmJsjHU15j0WA,4.6,https://www.ubereats.com/za/store/colcacchio-bryanston/AULptHMKSzmJsjHU15j0WA,4000,https://www.ubereats.com/za/store/colcacchio-bryanston/AULptHMKSzmJsjHU15j0WA,,,,
Pizza Bread Garlic & Herb & Mozzarella,https://www.ubereats.com/za/store/colcacchio-bryanston/AULptHMKSzmJsjHU15j0WA,Antipasti,https://www.ubereats.com/za/store/colcacchio-bryanston/AULptHMKSzmJsjHU15j0WA,"Col'Cacchio, Bryanston",https://www.ubereats.com/za/store/colcacchio-bryanston/AULptHMKSzmJsjHU15j0WA,"Col'Cacchio Pizzeria Nicolway Bryanston, 30, Johannesburg, GP 2191",https://www.ubereats.com/za/store/colcacchio-bryanston/AULptHMKSzmJsjHU15j0WA,4.6,https://www.ubereats.com/za/store/colcacchio-bryanston/AULptHMKSzmJsjHU15j0WA,4000,https://www.ubereats.com/za/store/colcacchio-bryanston/AULptHMKSzmJsjHU15j0WA,,,,
Chicken Livers,https://www.ubereats.com/za/store/colcacchio-bryanston/AULptHMKSzmJsjHU15j0WA,Antipasti,https://www.ubereats.com/za/store/colcacchio-bryanston/AULptHMKSzmJsjHU15j0WA,"Col'Cacchio, Bryanston",https://www.ubereats.com/za/store/colcacchio-bryanston/AULptHMKSzmJsjHU15j0WA,"Col'Cacchio Pizzeria Nicolway Bryanston, 30, Johannesburg, GP 2191",https://www.ubereats.com/za/store/colcacchio-bryanston/AULptHMKSzmJsjHU15j0WA,4.6,https://www.ubereats.com/za/store/colcacchio-bryanston/AULptHMKSzmJsjHU15j0WA,4000,https://www.ubereats.com/za/store/colcacchio-bryanston/AULptHMKSzmJsjHU15j0WA,,,,
Brioso Salad (VIT),https://www.ubereats.com/za/store/colcacchio-bryanston/AULptHMKSzmJsjHU15j0WA,Insalata,https://www.ubereats.com/za/store/colcacchio-bryanston/AULptHMKSzmJsjHU15j0WA,"Col'Cacchio, Bryanston",https://www.ubereats.com/za/store/colcacchio-bryanston/AULptHMKSzmJsjHU15j0WA,"Col'Cacchio Pizzeria Nicolway Bryanston, 30, Johannesburg, GP 2191",https://www.ubereats.com/za/store/colcacchio-bryanston/AULptHMKSzmJsjHU15j0WA,4.6,https://www.ubereats.com/za/store/colcacchio-bryanston/AULptHMKSzmJsjHU15j0WA,4000,https://www.ubereats.com/za/store/colcacchio-bryanston/AULptHMKSzmJsjHU15j0WA,,,,
Orientale Salad (VIT),https://www.ubereats.com/za/store/colcacchio-bryanston/AULptHMKSzmJsjHU15j0WA,Insalata,https://www.ubereats.com/za/store/colcacchio-bryanston/AULptHMKSzmJsjHU15j0WA,"Col'Cacchio, Bryanston",https://www.ubereats.com/za/store/colcacchio-bryanston/AULptHMKSzmJsjHU15j0WA,"Col'Cacchio Pizzeria Nicolway Bryanston, 30, Johannesburg, GP 2191",https://www.ubereats.com/za/store/colcacchio-bryanston/AULptHMKSzmJsjHU15j0WA,4.6,https://www.ubereats.com/za/store/colcacchio-bryanston/AULptHMKSzmJsjHU15j0WA,4000,https://www.ubereats.com/za/store/colcacchio-bryanston/AULptHMKSzmJsjHU15j0WA,,,,
Caesar Salad (VIT),https://www.ubereats.com/za/store/colcacchio-bryanston/AULptHMKSzmJsjHU15j0WA,Insalata,https://www.ubereats.com/za/store/colcacchio-bryanston/AULptHMKSzmJsjHU15j0WA,"Col'Cacchio, Bryanston",https://www.ubereats.com/za/store/colcacchio-bryanston/AULptHMKSzmJsjHU15j0WA,"Col'Cacchio Pizzeria Nicolway Bryanston, 30, Johannesburg, GP 2191",https://www.ubereats.com/za/store/colcacchio-bryanston/AULptHMKSzmJsjHU15j0WA,4.6,https://www.ubereats.com/za/store/colcacchio-bryanston/AULptHMKSzmJsjHU15j0WA,4000,https://www.ubereats.com/za/store/colcacchio-bryanston/AULptHMKSzmJsjHU15j0WA,,,,
Greek Salad (VIT),https://www.ubereats.com/za/store/colcacchio-bryanston/AULptHMKSzmJsjHU15j0WA,Insalata,https://www.ubereats.com/za/store/colcacchio-bryanston/AULptHMKSzmJsjHU15j0WA,"Col'Cacchio, Bryanston",https://www.ubereats.com/za/store/colcacchio-bryanston/AULptHMKSzmJsjHU15j0WA,"Col'Cacchio Pizzeria Nicolway Bryanston, 30, Johannesburg, GP 2191",https://www.ubereats.com/za/store/colcacchio-bryanston/AULptHMKSzmJsjHU15j0WA,4.6,https://www.ubereats.com/za/store/colcacchio-bryanston/AULptHMKSzmJsjHU15j0WA,4000,https://www.ubereats.com/za/store/colcacchio-bryanston/AULptHMKSzmJsjHU15j0WA,,,,
Broccolo Salad (VIT),https://www.ubereats.com/za/store/colcacchio-bryanston/AULptHMKSzmJsjHU15j0WA,Insalata,https://www.ubereats.com/za/store/colcacchio-bryanston/AULptHMKSzmJsjHU15j0WA,"Col'Cacchio, Bryanston",https://www.ubereats.com/za/store/colcacchio-bryanston/AULptHMKSzmJsjHU15j0WA,"Col'Cacchio Pizzeria Nicolway Bryanston, 30, Johannesburg, GP 2191",https://www.ubereats.com/za/store/colcacchio-bryanston/AULptHMKSzmJsjHU15j0WA,4.6,https://www.ubereats.com/za/store/colcacchio-bryanston/AULptHMKSzmJsjHU15j0WA,4000,https://www.ubereats.com/za/store/colcacchio-bryanston/AULptHMKSzmJsjHU15j0WA,,,,
Caprese Salad (VIT),https://www.ubereats.com/za/store/colcacchio-bryanston/AULptHMKSzmJsjHU15j0WA,Insalata,https://www.ubereats.com/za/store/colcacchio-bryanston/AULptHMKSzmJsjHU15j0WA,"Col'Cacchio, Bryanston",https://www.ubereats.com/za/store/colcacchio-bryanston/AULptHMKSzmJsjHU15j0WA,"Col'Cacchio Pizzeria Nicolway Bryanston, 30, Johannesburg, GP 2191",https://www.ubereats.com/za/store/colcacchio-bryanston/AULptHMKSzmJsjHU15j0WA,4.6,https://www.ubereats.com/za/store/colcacchio-bryanston/AULptHMKSzmJsjHU15j0WA,4000,https://www.ubereats.com/za/store/colcacchio-bryanston/AULptHMKSzmJsjHU15j0WA,,,,
Caribbean Signature Kiss - Create Your Own,https://www.ubereats.com/za/store/colcacchio-northcliff/g2loeWVhREmvrE5mWM_VZw,🌟WIN A MSC CRUISE🌟,https://www.ubereats.com/za/store/colcacchio-northcliff/g2loeWVhREmvrE5mWM_VZw,"Col'Cacchio, Northcliff",https://www.ubereats.com/za/store/colcacchio-northcliff/g2loeWVhREmvrE5mWM_VZw,"L'Corro Centre, Cnr Weltevreden Rd &, Bagley Terrace, Northcliff, Randburg, 2115, South Africa, Shop 11, 2195",https://www.ubereats.com/za/store/colcacchio-northcliff/g2loeWVhREmvrE5mWM_VZw,4.2,https://www.ubereats.com/za/store/colcacchio-northcliff/g2loeWVhREmvrE5mWM_VZw,2000,https://www.ubereats.com/za/store/colcacchio-northcliff/g2loeWVhREmvrE5mWM_VZw,🌟WIN A MSC CRUISE🌟 - Caribbean Signature Kiss - Create Your Own,https://www.ubereats.com/za/store/colcacchio-northcliff/g2loeWVhREmvrE5mWM_VZw,"Pick your base, add up to 3 toppings, then finish with our Caribbean garnish kit: Jamaican jerk sauce, pineapple jam, corn salsa & tajin-spiced coconut flakes. Snap a pic, enter the Summer Competition, and you could win an MSC Cruise! Enter through our website: https://www.colcacchio.co.za/whats-your-signature-kiss",https://www.ubereats.com/za/store/colcacchio-northcliff/g2loeWVhREmvrE5mWM_VZw
Cheezy Margherita & Ruspante Combo,https://www.ubereats.com/za/store/colcacchio-northcliff/g2loeWVhREmvrE5mWM_VZw,🌟 HOT THIS WEEK 🌟,https://www.ubereats.com/za/store/colcacchio-northcliff/g2loeWVhREmvrE5mWM_VZw,"Col'Cacchio, Northcliff",https://www.ubereats.com/za/store/colcacchio-northcliff/g2loeWVhREmvrE5mWM_VZw,"L'Corro Centre, Cnr Weltevreden Rd &, Bagley Terrace, Northcliff, Randburg, 2115, South Africa, Shop 11, 2195",https://www.ubereats.com/za/store/colcacchio-northcliff/g2loeWVhREmvrE5mWM_VZw,4.2,https://www.ubereats.com/za/store/colcacchio-northcliff/g2loeWVhREmvrE5mWM_VZw,2000,https://www.ubereats.com/za/store/colcacchio-northcliff/g2loeWVhREmvrE5mWM_VZw,🌟 HOT THIS WEEK 🌟 - Cheezy Margherita & Ruspante Combo,https://www.ubereats.com/za/store/colcacchio-northcliff/g2loeWVhREmvrE5mWM_VZw,"A simple cheesy classic paired with bold tandoori flavours. Cheezy Margherita: Tomato base, mozzarella, herbs. Ruspante: Chicken, mushroom, tandoori spices.",https://www.ubereats.com/za/store/colcacchio-northcliff/g2loeWVhREmvrE5mWM_VZw
Esotica & Tikka Twist Combo,https://www.ubereats.com/za/store/colcacchio-northcliff/g2loeWVhREmvrE5mWM_VZw,🌟 HOT THIS WEEK 🌟,https://www.ubereats.com/za/store/colcacchio-northcliff/g2loeWVhREmvrE5mWM_VZw,"Col'Cacchio, Northcliff",https://www.ubereats.com/za/store/colcacchio-northcliff/g2loeWVhREmvrE5mWM_VZw,"L'Corro Centre, Cnr Weltevreden Rd &, Bagley Terrace, Northcliff, Randburg, 2115, South Africa, Shop 11, 2195",https://www.ubereats.com/za/store/colcacchio-northcliff/g2loeWVhREmvrE5mWM_VZw,4.2,https://www.ubereats.com/za/store/colcacchio-northcliff/g2loeWVhREmvrE5mWM_VZw,2000,https://www.ubereats.com/za/store/colcacchio-northcliff/g2loeWVhREmvrE5mWM_VZw,🌟 HOT THIS WEEK 🌟 - Cheezy Margherita & Ruspante Combo,https://www.ubereats.com/za/store/colcacchio-northcliff/g2loeWVhREmvrE5mWM_VZw,"A simple cheesy classic paired with bold tandoori flavours. Cheezy Margherita: Tomato base, mozzarella, herbs. Ruspante: Chicken, mushroom, tandoori spices.",https://www.ubereats.com/za/store/colcacchio-northcliff/g2loeWVhREmvrE5mWM_VZw
Mexicana & Regina Combo,https://www.ubereats.com/za/store/colcacchio-northcliff/g2loeWVhREmvrE5mWM_VZw,🌟 HOT THIS WEEK 🌟,https://www.ubereats.com/za/store/colcacchio-northcliff/g2loeWVhREmvrE5mWM_VZw,"Col'Cacchio, Northcliff",https://www.ubereats.com/za/store/colcacchio-northcliff/g2loeWVhREmvrE5mWM_VZw,"L'Corro Centre, Cnr Weltevreden Rd &, Bagley Terrace, Northcliff, Randburg, 2115, South Africa, Shop 11, 2195",https://www.ubereats.com/za/store/colcacchio-northcliff/g2loeWVhREmvrE5mWM_VZw,4.2,https://www.ubereats.com/za/store/colcacchio-northcliff/g2loeWVhREmvrE5mWM_VZw,2000,https://www.ubereats.com/za/store/colcacchio-northcliff/g2loeWVhREmvrE5mWM_VZw,🌟 HOT THIS WEEK 🌟 - Cheezy Margherita & Ruspante Combo,https://www.ubereats.com/za/store/colcacchio-northcliff/g2loeWVhREmvrE5mWM_VZw,"A simple cheesy classic paired with bold tandoori flavours. Cheezy Margherita: Tomato base, mozzarella, herbs. Ruspante: Chicken, mushroom, tandoori spices.",https://www.ubereats.com/za/store/colcacchio-northcliff/g2loeWVhREmvrE5mWM_VZw
Norm's Pralina & Ragazzo Combo,https://www.ubereats.com/za/store/colcacchio-northcliff/g2loeWVhREmvrE5mWM_VZw,🌟 HOT THIS WEEK 🌟,https://www.ubereats.com/za/store/colcacchio-northcliff/g2loeWVhREmvrE5mWM_VZw,"Col'Cacchio, Northcliff",https://www.ubereats.com/za/store/colcacchio-northcliff/g2loeWVhREmvrE5mWM_VZw,"L'Corro Centre, Cnr Weltevreden Rd &, Bagley Terrace, Northcliff, Randburg, 2115, South Africa, Shop 11, 2195",https://www.ubereats.com/za/store/colcacchio-northcliff/g2loeWVhREmvrE5mWM_VZw,4.2,https://www.ubereats.com/za/store/colcacchio-northcliff/g2loeWVhREmvrE5mWM_VZw,2000,https://www.ubereats.com/za/store/colcacchio-northcliff/g2loeWVhREmvrE5mWM_VZw,🌟 HOT THIS WEEK 🌟 - Cheezy Margherita & Ruspante Combo,https://www.ubereats.com/za/store/colcacchio-northcliff/g2loeWVhREmvrE5mWM_VZw,"A simple cheesy classic paired with bold tandoori flavours. Cheezy Margherita: Tomato base, mozzarella, herbs. Ruspante: Chicken, mushroom, tandoori spices.",https://www.ubereats.com/za/store/colcacchio-northcliff/g2loeWVhREmvrE5mWM_VZw
Pizza Bread Garlic & Herb,https://www.ubereats.com/za/store/colcacchio-northcliff/g2loeWVhREmvrE5mWM_VZw,Antipasti,https://www.ubereats.com/za/store/colcacchio-northcliff/g2loeWVhREmvrE5mWM_VZw,"Col'Cacchio, Northcliff",https://www.ubereats.com/za/store/colcacchio-northcliff/g2loeWVhREmvrE5mWM_VZw,"L'Corro Centre, Cnr Weltevreden Rd &, Bagley Terrace, Northcliff, Randburg, 2115, South Africa, Shop 11, 2195",https://www.ubereats.com/za/store/colcacchio-northcliff/g2loeWVhREmvrE5mWM_VZw,4.2,https://www.ubereats.com/za/store/colcacchio-northcliff/g2loeWVhREmvrE5mWM_VZw,2000,https://www.ubereats.com/za/store/colcacchio-northcliff/g2loeWVhREmvrE5mWM_VZw,,,,
Beef Carpaccio (Vit),https://www.ubereats.com/za/store/colcacchio-northcliff/g2loeWVhREmvrE5mWM_VZw,Antipasti,https://www.ubereats.com/za/store/colcacchio-northcliff/g2loeWVhREmvrE5mWM_VZw,"Col'Cacchio, Northcliff",https://www.ubereats.com/za/store/colcacchio-northcliff/g2loeWVhREmvrE5mWM_VZw,"L'Corro Centre, Cnr Weltevreden Rd &, Bagley Terrace, Northcliff, Randburg, 2115, South Africa, Shop 11, 2195",https://www.ubereats.com/za/store/colcacchio-northcliff/g2loeWVhREmvrE5mWM_VZw,4.2,https://www.ubereats.com/za/store/colcacchio-northcliff/g2loeWVhREmvrE5mWM_VZw,2000,https://www.ubereats.com/za/store/colcacchio-northcliff/g2loeWVhREmvrE5mWM_VZw,,,,
Pizza Bread Feta & Onion,https://www.ubereats.com/za/store/colcacchio-northcliff/g2loeWVhREmvrE5mWM_VZw,Antipasti,https://www.ubereats.com/za/store/colcacchio-northcliff/g2loeWVhREmvrE5mWM_VZw,"Col'Cacchio, Northcliff",https://www.ubereats.com/za/store/colcacchio-northcliff/g2loeWVhREmvrE5mWM_VZw,"L'Corro Centre, Cnr Weltevreden Rd &, Bagley Terrace, Northcliff, Randburg, 2115, South Africa, Shop 11, 2195",https://www.ubereats.com/za/store/colcacchio-northcliff/g2loeWVhREmvrE5mWM_VZw,4.2,https://www.ubereats.com/za/store/colcacchio-northcliff/g2loeWVhREmvrE5mWM_VZw,2000,https://www.ubereats.com/za/store/colcacchio-northcliff/g2loeWVhREmvrE5mWM_VZw,,,,
Pizza Bread Herb,https://www.ubereats.com/za/store/colcacchio-northcliff/g2loeWVhREmvrE5mWM_VZw,Antipasti,https://www.ubereats.com/za/store/colcacchio-northcliff/g2loeWVhREmvrE5mWM_VZw,"Col'Cacchio, Northcliff",https://www.ubereats.com/za/store/colcacchio-northcliff/g2loeWVhREmvrE5mWM_VZw,"L'Corro Centre, Cnr Weltevreden Rd &, Bagley Terrace, Northcliff, Randburg, 2115, South Africa, Shop 11, 2195",https://www.ubereats.com/za/store/colcacchio-northcliff/g2loeWVhREmvrE5mWM_VZw,4.2,https://www.ubereats.com/za/store/colcacchio-northcliff/g2loeWVhREmvrE5mWM_VZw,2000,https://www.ubereats.com/za/store/colcacchio-northcliff/g2loeWVhREmvrE5mWM_VZw,,,,
Pizza Bread Garlic & Herb & Mozzarella,https://www.ubereats.com/za/store/colcacchio-northcliff/g2loeWVhREmvrE5mWM_VZw,Antipasti,https://www.ubereats.com/za/store/colcacchio-northcliff/g2loeWVhREmvrE5mWM_VZw,"Col'Cacchio, Northcliff",https://www.ubereats.com/za/store/colcacchio-northcliff/g2loeWVhREmvrE5mWM_VZw,"L'Corro Centre, Cnr Weltevreden Rd &, Bagley Terrace, Northcliff, Randburg, 2115, South Africa, Shop 11, 2195",https://www.ubereats.com/za/store/colcacchio-northcliff/g2loeWVhREmvrE5mWM_VZw,4.2,https://www.ubereats.com/za/store/colcacchio-northcliff/g2loeWVhREmvrE5mWM_VZw,2000,https://www.ubereats.com/za/store/colcacchio-northcliff/g2loeWVhREmvrE5mWM_VZw,,,,
Chicken Livers,https://www.ubereats.com/za/store/colcacchio-northcliff/g2loeWVhREmvrE5mWM_VZw,Antipasti,https://www.ubereats.com/za/store/colcacchio-northcliff/g2loeWVhREmvrE5mWM_VZw,"Col'Cacchio, Northcliff",https://www.ubereats.com/za/store/colcacchio-northcliff/g2loeWVhREmvrE5mWM_VZw,"L'Corro Centre, Cnr Weltevreden Rd &, Bagley Terrace, Northcliff, Randburg, 2115, South Africa, Shop 11, 2195",https://www.ubereats.com/za/store/colcacchio-northcliff/g2loeWVhREmvrE5mWM_VZw,4.2,https://www.ubereats.com/za/store/colcacchio-northcliff/g2loeWVhREmvrE5mWM_VZw,2000,https://www.ubereats.com/za/store/colcacchio-northcliff/g2loeWVhREmvrE5mWM_VZw,,,,
Brioso Salad (VIT),https://www.ubereats.com/za/store/colcacchio-northcliff/g2loeWVhREmvrE5mWM_VZw,Insalata,https://www.ubereats.com/za/store/colcacchio-northcliff/g2loeWVhREmvrE5mWM_VZw,"Col'Cacchio, Northcliff",https://www.ubereats.com/za/store/colcacchio-northcliff/g2loeWVhREmvrE5mWM_VZw,"L'Corro Centre, Cnr Weltevreden Rd &, Bagley Terrace, Northcliff, Randburg, 2115, South Africa, Shop 11, 2195",https://www.ubereats.com/za/store/colcacchio-northcliff/g2loeWVhREmvrE5mWM_VZw,4.2,https://www.ubereats.com/za/store/colcacchio-northcliff/g2loeWVhREmvrE5mWM_VZw,2000,https://www.ubereats.com/za/store/colcacchio-northcliff/g2loeWVhREmvrE5mWM_VZw,,,,
Orientale Salad (VIT),https://www.ubereats.com/za/store/colcacchio-northcliff/g2loeWVhREmvrE5mWM_VZw,Insalata,https://www.ubereats.com/za/store/colcacchio-northcliff/g2loeWVhREmvrE5mWM_VZw,"Col'Cacchio, Northcliff",https://www.ubereats.com/za/store/colcacchio-northcliff/g2loeWVhREmvrE5mWM_VZw,"L'Corro Centre, Cnr Weltevreden Rd &, Bagley Terrace, Northcliff, Randburg, 2115, South Africa, Shop 11, 2195",https://www.ubereats.com/za/store/colcacchio-northcliff/g2loeWVhREmvrE5mWM_VZw,4.2,https://www.ubereats.com/za/store/colcacchio-northcliff/g2loeWVhREmvrE5mWM_VZw,2000,https://www.ubereats.com/za/store/colcacchio-northcliff/g2loeWVhREmvrE5mWM_VZw,,,,
Caesar Salad (VIT),https://www.ubereats.com/za/store/colcacchio-northcliff/g2loeWVhREmvrE5mWM_VZw,Insalata,https://www.ubereats.com/za/store/colcacchio-northcliff/g2loeWVhREmvrE5mWM_VZw,"Col'Cacchio, Northcliff",https://www.ubereats.com/za/store/colcacchio-northcliff/g2loeWVhREmvrE5mWM_VZw,"L'Corro Centre, Cnr Weltevreden Rd &, Bagley Terrace, Northcliff, Randburg, 2115, South Africa, Shop 11, 2195",https://www.ubereats.com/za/store/colcacchio-northcliff/g2loeWVhREmvrE5mWM_VZw,4.2,https://www.ubereats.com/za/store/colcacchio-northcliff/g2loeWVhREmvrE5mWM_VZw,2000,https://www.ubereats.com/za/store/colcacchio-northcliff/g2loeWVhREmvrE5mWM_VZw,,,,
Greek Salad (VIT),https://www.ubereats.com/za/store/colcacchio-northcliff/g2loeWVhREmvrE5mWM_VZw,Insalata,https://www.ubereats.com/za/store/colcacchio-northcliff/g2loeWVhREmvrE5mWM_VZw,"Col'Cacchio, Northcliff",https://www.ubereats.com/za/store/colcacchio-northcliff/g2loeWVhREmvrE5mWM_VZw,"L'Corro Centre, Cnr Weltevreden Rd &, Bagley Terrace, Northcliff, Randburg, 2115, South Africa, Shop 11, 2195",https://www.ubereats.com/za/store/colcacchio-northcliff/g2loeWVhREmvrE5mWM_VZw,4.2,https://www.ubereats.com/za/store/colcacchio-northcliff/g2loeWVhREmvrE5mWM_VZw,2000,https://www.ubereats.com/za/store/colcacchio-northcliff/g2loeWVhREmvrE5mWM_VZw,,,,
Broccolo Salad (VIT),https://www.ubereats.com/za/store/colcacchio-northcliff/g2loeWVhREmvrE5mWM_VZw,Insalata,https://www.ubereats.com/za/store/colcacchio-northcliff/g2loeWVhREmvrE5mWM_VZw,"Col'Cacchio, Northcliff",https://www.ubereats.com/za/store/colcacchio-northcliff/g2loeWVhREmvrE5mWM_VZw,"L'Corro Centre, Cnr Weltevreden Rd &, Bagley Terrace, Northcliff, Randburg, 2115, South Africa, Shop 11, 2195",https://www.ubereats.com/za/store/colcacchio-northcliff/g2loeWVhREmvrE5mWM_VZw,4.2,https://www.ubereats.com/za/store/colcacchio-northcliff/g2loeWVhREmvrE5mWM_VZw,2000,https://www.ubereats.com/za/store/colcacchio-northcliff/g2loeWVhREmvrE5mWM_VZw,,,,
Caprese Salad (VIT),https://www.ubereats.com/za/store/colcacchio-northcliff/g2loeWVhREmvrE5mWM_VZw,Insalata,https://www.ubereats.com/za/store/colcacchio-northcliff/g2loeWVhREmvrE5mWM_VZw,"Col'Cacchio, Northcliff",https://www.ubereats.com/za/store/colcacchio-northcliff/g2loeWVhREmvrE5mWM_VZw,"L'Corro Centre, Cnr Weltevreden Rd &, Bagley Terrace, Northcliff, Randburg, 2115, South Africa, Shop 11, 2195",https://www.ubereats.com/za/store/colcacchio-northcliff/g2loeWVhREmvrE5mWM_VZw,4.2,https://www.ubereats.com/za/store/colcacchio-northcliff/g2loeWVhREmvrE5mWM_VZw,2000,https://www.ubereats.com/za/store/colcacchio-northcliff/g2loeWVhREmvrE5mWM_VZw,,,,
Margherita Pizza,https://www.ubereats.com/za/store/colcacchio-northcliff/g2loeWVhREmvrE5mWM_VZw,Create a Pizza,https://www.ubereats.com/za/store/colcacchio-northcliff/g2loeWVhREmvrE5mWM_VZw,"Col'Cacchio, Northcliff",https://www.ubereats.com/za/store/colcacchio-northcliff/g2loeWVhREmvrE5mWM_VZw,"L'Corro Centre, Cnr Weltevreden Rd &, Bagley Terrace, Northcliff, Randburg, 2115, South Africa, Shop 11, 2195",https://www.ubereats.com/za/store/colcacchio-northcliff/g2loeWVhREmvrE5mWM_VZw,4.2,https://www.ubereats.com/za/store/colcacchio-northcliff/g2loeWVhREmvrE5mWM_VZw,2000,https://www.ubereats.com/za/store/colcacchio-northcliff/g2loeWVhREmvrE5mWM_VZw,,,,
Cheezy Margherita Pizza,https://www.ubereats.com/za/store/colcacchio-northcliff/g2loeWVhREmvrE5mWM_VZw,Create a Pizza,https://www.ubereats.com/za/store/colcacchio-northcliff/g2loeWVhREmvrE5mWM_VZw,"Col'Cacchio, Northcliff",https://www.ubereats.com/za/store/colcacchio-northcliff/g2loeWVhREmvrE5mWM_VZw,"L'Corro Centre, Cnr Weltevreden Rd &, Bagley Terrace, Northcliff, Randburg, 2115, South Africa, Shop 11, 2195",https://www.ubereats.com/za/store/colcacchio-northcliff/g2loeWVhREmvrE5mWM_VZw,4.2,https://www.ubereats.com/za/store/colcacchio-northcliff/g2loeWVhREmvrE5mWM_VZw,2000,https://www.ubereats.com/za/store/colcacchio-northcliff/g2loeWVhREmvrE5mWM_VZw,,,,
Principessa Margherita Pizza,https://www.ubereats.com/za/store/colcacchio-northcliff/g2loeWVhREmvrE5mWM_VZw,Create a Pizza,https://www.ubereats.com/za/store/colcacchio-northcliff/g2loeWVhREmvrE5mWM_VZw,"Col'Cacchio, Northcliff",https://www.ubereats.com/za/store/colcacchio-northcliff/g2loeWVhREmvrE5mWM_VZw,"L'Corro Centre, Cnr Weltevreden Rd &, Bagley Terrace, Northcliff, Randburg, 2115, South Africa, Shop 11, 2195",https://www.ubereats.com/za/store/colcacchio-northcliff/g2loeWVhREmvrE5mWM_VZw,4.2,https://www.ubereats.com/za/store/colcacchio-northcliff/g2loeWVhREmvrE5mWM_VZw,2000,https://www.ubereats.com/za/store/colcacchio-northcliff/g2loeWVhREmvrE5mWM_VZw,,,,
Vegan Margherita Pizza,https://www.ubereats.com/za/store/colcacchio-northcliff/g2loeWVhREmvrE5mWM_VZw,Create a Pizza,https://www.ubereats.com/za/store/colcacchio-northcliff/g2loeWVhREmvrE5mWM_VZw,"Col'Cacchio, Northcliff",https://www.ubereats.com/za/store/colcacchio-northcliff/g2loeWVhREmvrE5mWM_VZw,"L'Corro Centre, Cnr Weltevreden Rd &, Bagley Terrace, Northcliff, Randburg, 2115, South Africa, Shop 11, 2195",https://www.ubereats.com/za/store/colcacchio-northcliff/g2loeWVhREmvrE5mWM_VZw,4.2,https://www.ubereats.com/za/store/colcacchio-northcliff/g2loeWVhREmvrE5mWM_VZw,2000,https://www.ubereats.com/za/store/colcacchio-northcliff/g2loeWVhREmvrE5mWM_VZw,,,,
